Cell,MEK,Tot_Prot,MEK_Norm,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66
59,631.5005169,1736.636576,0.363634237,-0.001394873,0.00200253,0.001526714,0.003519128,-0.012829694,-0.009227443,0.006471387,-0.002189778,0.011259039,0.000862991,0.000706833,0.057565948,0.124954394,0.084608153,0.424100518,0.295863592,0.550432281,0.254337162,0.52144108,0.536300768,0.545349858,0.536407268,0.276561775,0.246468871,0.271236011,0.327467853,0.540354886,0.509100965,0.514986349,0.253351863,0.485027094,0.251528252,0.253803215,0.199779315
60,523.7601883,1480.766303,0.353708878,0.017532581,0.024250097,0.008182333,-0.020356016,0.000381337,-0.008695089,0.04212139,-0.019380029,-0.03966415,-0.004372453,0.007220548,0.007263911,0.031862866,-0.007347491,0.022385327,0.005526579,-0.008034185,0.01117036,-0.00070934,-0.005817955,-0.031769671,-0.005045927,-0.025397008,-0.000424029,-0.000290496,-0.007884384,0.03724143,-0.01685652,-0.014987463,-0.029886337,0.017658016,-0.011616002,-0.053072055,-0.060348838
61,804.6342668,2734.048749,0.294301361,-0.016009468,-0.004635391,0.009576332,-0.009629933,0.005808443,0.013124691,-0.004204852,-0.008969091,0.010589037,0.004350232,0.020593117,0.019682975,0.024611553,0.02314317,0.035357363,0.02410658,0.036103562,0.060247019,0.05605792,0.076716252,0.076499244,0.123345298,0.117460755,0.13492681,0.136974413,0.14073336,0.171314705,0.171362058,0.166095535,0.178087856,0.16819149,0.171169705,0.174968831,0.160064117
62,726.4548541,2884.446477,0.25185243,-6.73E-05,-0.005648099,0.005311723,-0.006438527,-0.007292641,-0.006708025,0.00502763,0.016495474,-0.006888393,0.006208153,0.01575022,0.005264915,0.006900203,0.007216953,0.008008246,0.001217938,-0.004021312,-0.000917142,0.014924108,-0.012091008,-0.003381585,-0.000825058,0.01430239,0.0027809,0.008787588,0.002879898,0.004360195,0.007539366,0.009672491,0.00096863,0.004453057,-0.00049487,-0.000393953,0.005447003
63,632.3074488,2019.641722,0.313079019,0.023035825,0.038065075,0.012769004,-0.001010018,-0.000636004,0.001503019,-0.014211813,-0.009678013,-0.039498024,-0.010339052,-0.020443674,-0.004021708,-0.011682698,-0.003345092,-0.029160568,0.010430525,-0.022213746,-0.017520908,-0.02533816,-0.018203696,-0.026690491,0.010747524,-0.014096317,-0.002535983,-0.021739338,-0.023448483,-0.01688929,-0.024488505,-0.050609306,-0.021165171,-0.033738046,-0.027582287,-0.047570249,-0.0503983
64,272.983545,872.4624548,0.312888587,0.014588269,0.011471456,-0.00403894,0.005876258,-0.004817145,-0.020831866,-0.002261633,-0.012721853,0.013232137,-0.000496683,0.007128524,0.010285482,0.027540095,0.018296092,0.01278926,-0.009634256,0.014836994,-0.000748865,0.016663299,0.024714787,0.038150639,0.079128417,0.129587931,0.151361072,0.201864691,0.193371255,0.222594972,0.227703661,0.207374769,0.204902995,0.199918323,0.193196876,0.144003137,0.132327678
65,604.6257008,1708.149642,0.3539653,0.034310312,0.001440235,0.012772964,-9.85E-05,-0.004066397,-0.015385349,-0.002446724,-0.034919593,-0.000962307,0.009355405,0.088008403,0.057370762,0.049467299,0.018506715,0.052111256,0.05189698,0.009643771,-0.010370462,0.021168402,-0.010053092,0.011580367,-0.013099987,-0.008263729,-0.045126941,-0.005083653,-0.046356962,-0.006314896,-0.017772907,-0.05016614,-0.038207809,-0.010803754,0.003289131,-0.054428155,-0.02276574
66,596.2552588,1803.773629,0.330559916,0.010374962,0.008082346,0.001280814,0.009907233,-0.002746939,0.005803492,-0.002167569,-0.020297439,-0.004906801,-0.005330099,0.019321407,0.032810575,0.010108641,0.021660095,0.01437374,0.012495056,-0.003040337,-0.01234253,0.007235147,-0.00167572,-0.016748249,-0.023386818,-0.028101808,-0.035144277,-0.033112341,-0.03476013,-0.036484004,-0.052776011,-0.057623316,-0.053778225,-0.052390226,-0.059582906,-0.07236037,-0.076343984
67,516.1683652,1718.834832,0.300301318,-0.001493927,-0.011570013,0.000949928,-0.01073107,-0.008216447,-0.001259446,0.001095103,-0.000927911,0.022499196,0.009654587,0.018041516,0.016462068,0.021222435,0.02362083,0.017018331,0.006227387,0.010968654,0.008875786,-0.006264072,-0.002456364,0.002167508,0.002899238,-0.002272228,-0.00037674,-0.002582093,0.014159797,-0.012151345,-0.010337007,-0.016202072,-0.015463702,-0.017425143,-0.003911556,-0.017872944,-0.014535353
68,351.436045,1253.601949,0.280341017,-0.009564727,-0.014128186,-0.009990391,-0.00882555,-0.000722721,0.003549067,-8.80E-05,0.006907349,0.017105883,0.015757232,0.015385907,-0.000922124,0.010956817,0.01593291,0.024425926,0.030173123,0.034241324,0.044853642,0.056507143,0.09627636,0.102912382,0.128293251,0.125839542,0.159475903,0.168395523,0.16226021,0.172593107,0.19064621,0.187789844,0.199169615,0.19253943,0.178053544,0.193943954,0.176277225
69,538.788447,1805.406517,0.298430543,0.004935658,-0.011791799,0.00582021,0.005469369,0.010143547,0.017658549,-0.011250994,0.013724949,-0.02347293,-0.011236559,-0.003254851,-0.018313241,-0.020078329,-0.023470188,-0.027329014,-0.016443455,-0.020603039,-0.003241761,-0.006231192,-0.018399206,-0.008556296,-0.000428444,0.012284018,0.008170615,-0.002445932,0.018413646,0.012272147,-0.001576362,0.008386178,0.01403301,0.001894747,0.0012235,0.006700811,0.020839983
70,454.9536794,1975.42482,0.230306755,0.012506367,0.041371086,0.005699825,0.013689727,-0.005754395,0.000279544,-0.008016825,-0.034408892,-0.008241705,-0.017124732,-0.013041794,-0.003287626,0.020622322,0.004089276,0.003056723,0.014642764,-0.015533254,0.017148154,0.007451177,-0.02354299,-0.012789187,-0.005067203,-0.017839367,-0.030952338,-0.024244697,-0.046887613,-0.019598887,-0.03968949,-0.052092817,-0.02332541,-0.056166658,-0.049847939,-0.044936198,-0.051277821
71,473.0507159,1387.098233,0.341036204,0.03226971,0.004557652,-0.004515881,-0.031625205,0.007522182,-0.000964973,-0.002223565,-0.014297492,0.000960685,0.008316888,0.009644732,0.022050197,0.02616025,0.022606305,0.010251975,0.032903294,0.022514398,-0.000357144,-0.001491433,0.01134823,-0.010623892,-0.018882302,-0.022202356,-0.038046688,-0.061197059,-0.064871606,-0.033227873,-0.052964791,-0.023779776,-0.034051481,-0.038211084,-0.004178237,-0.05049343,-0.065864852
72,522.6029498,1422.277075,0.367441027,0.018156881,0.026168364,0.021938536,0.008644903,0.004084736,-0.026749058,-0.004967108,-0.011658027,-0.031243606,-0.00437562,-0.009719065,0.004508251,0.060237481,0.084539903,0.153332663,0.187711613,0.263895565,0.328692546,0.353476232,0.364442728,0.379734258,0.393365371,0.363760505,0.372175674,0.368391321,0.337470164,0.345636131,0.347574207,0.313190374,0.302617931,0.303172868,0.30756728,0.270030177,0.276941241
73,604.2304688,2465.405082,0.245083647,0.040168424,0.025825764,0.022468548,0.007654486,0.012960548,-0.002495977,-0.004140042,-0.029584628,-0.043454241,-0.029402881,-0.017512486,-0.01926976,-0.022632658,-0.025641728,-0.020472739,-0.018017571,0.031133069,0.088190405,0.131922675,0.171282316,0.275741027,0.327114731,0.390010628,0.428184572,0.454219782,0.410932953,0.451001267,0.443026826,0.426924911,0.447865944,0.433652416,0.388316857,0.410071281,0.363445856
74,438.0540546,1215.218778,0.360473408,0.000718774,0.014152056,-0.005112944,0.016795945,0.005477361,0.003368861,-0.017523611,-0.003064317,0.001130901,-0.015943027,-0.008123945,0.021364614,0.026497755,0.001819964,0.023074355,0.027592549,0.035545162,0.03635271,0.043807644,0.050846614,0.053426818,0.052064095,0.056276451,0.058020086,0.033404779,0.040398738,0.020504306,0.017032771,0.02302024,0.032509394,0.000868705,0.019492274,0.005465828,0.012335489
75,366.8352912,1020.663805,0.359408543,-0.00485593,0.007617404,0.021458757,-0.006425257,0.030549634,-0.003627021,-0.007373013,-0.009344498,-0.040278192,0.012278116,-0.036085291,-0.015308461,-0.027429755,-0.049796718,-0.038405735,-0.052721515,-0.021111927,-0.026069136,-0.00957065,0.018569761,0.076599761,0.089700929,0.147502321,0.153885047,0.174134233,0.207657976,0.242116153,0.267517385,0.241766913,0.265400293,0.21604135,0.23987003,0.236979459,0.255668664
76,297.6888027,1122.22006,0.265267761,-0.009052978,0.003160337,-0.014844184,-0.003163145,0.000869961,-0.00080504,0.004616892,0.008276705,0.008697398,0.002244054,0.021605131,0.021999521,0.022221603,0.033121378,0.061404262,0.103690376,0.147252538,0.182667363,0.24942098,0.284992898,0.297584399,0.297215703,0.315840498,0.293665884,0.313371294,0.315117984,0.311594326,0.300832955,0.291075907,0.29187249,0.284250704,0.274198359,0.267113269,0.25371219
77,388.0710982,1230.285549,0.315431729,0.003186905,0.00194757,0.003694247,-0.017614748,-0.011323261,-0.007600262,-0.001085754,0.005850625,0.009055431,0.013889246,0.024242802,0.040756137,0.032857722,0.038052632,0.071695772,0.049430768,0.052331232,0.093526879,0.104446478,0.123906405,0.142706528,0.149473954,0.199562724,0.173127033,0.17635585,0.18717136,0.163925434,0.190355511,0.189193455,0.206404843,0.181398168,0.190283171,0.205772026,0.202798593
78,471.0141748,1513.922515,0.311121719,-0.00372504,0.015348983,0.009172227,0.004476058,0.009813738,-0.009083577,-0.011468401,-0.006345107,-0.008044356,-0.000144523,0.014703489,0.006306705,0.000391337,-0.012842679,-0.006626994,0.008433241,0.033339804,0.06966673,0.094978154,0.127220198,0.127570093,0.167398242,0.177548149,0.172890015,0.199712159,0.198016233,0.224308926,0.196465973,0.224096595,0.210371714,0.20156622,0.191322559,0.164549563,0.181340004
79,820.9682624,3304.154623,0.248465449,0.015520182,0.020117885,-0.018410407,0.019901281,-0.006263652,0.010489067,-0.013731688,-0.008304098,-0.02156771,0.002249141,-0.022821295,0.019543835,0.012703367,0.011623841,0.017801127,0.007468813,-0.014611843,-0.029808658,-0.006816244,-0.001381828,-0.015311674,-0.007232454,-0.009614128,-0.024750434,-0.011537438,-0.002800461,-0.003879472,-0.007113809,-0.004547457,0.004867741,-0.013176492,-0.029535844,-0.01094133,-0.013017335
80,590.2270482,2053.231075,0.287462554,0.004969183,-0.003826305,0.012076593,-0.006606023,-0.006962366,0.000154511,0.006932883,-0.002138407,-0.000147494,-0.004452575,0.006069588,0.004869078,0.006971627,0.003325357,-0.00732937,0.015332271,0.002445659,-0.005292511,-0.006030826,-0.005937548,-0.017784599,-0.006610168,-0.018432837,-0.020114104,-0.008590292,-0.029384728,0.001347662,-0.000968492,-0.001649349,0.005096554,-0.009200222,-0.025647289,-0.024755284,0.001103012
81,429.2507824,1352.080667,0.31747424,0.012223337,0.001603483,-0.000900158,-0.003294611,-0.023838374,-0.017015791,0.006328575,0.003159271,0.009275317,0.012458951,0.041142182,0.032271584,0.028305115,0.02199576,0.049198357,0.072099135,0.098107968,0.149084657,0.152283567,0.122613514,0.157431514,0.151787941,0.150842385,0.147584258,0.110676854,0.130829432,0.109269301,0.112986807,0.107715126,0.111708269,0.118422372,0.105268723,0.103662981,0.123970947
82,570.88915,1910.45296,0.298823976,0.034465459,0.016042096,0.003961164,-0.000158893,-0.021741483,0.002692393,-0.009826708,-0.01001775,-0.013226555,-0.002189723,0.008890638,0.016957572,0.020792481,0.008410477,0.001454515,0.007451301,0.005780459,-0.008069693,-0.016291957,-0.007064855,-0.016069151,-0.028550629,-0.014189149,-0.027957871,-0.022979069,-0.040498029,-0.035275463,-0.057962333,-0.048891028,-0.081220758,-0.066338799,-0.078410342,-0.060760474,-0.063686878
83,371.6551968,1272.590122,0.292046269,-0.001661911,-0.012297669,0.003776776,0.001999351,-0.00585376,0.0112453,-0.00579152,0.002482624,0.006743404,-0.000642593,0.006536171,0.019157221,0.011770977,0.016359237,0.059055723,0.10162779,0.160437443,0.213371572,0.226139355,0.266106513,0.258747289,0.26726813,0.26975512,0.264036597,0.276804243,0.27723403,0.249038252,0.245828759,0.24579594,0.233644343,0.216205971,0.230259642,0.247964156,0.22690457
84,414.4863637,1784.234237,0.232304904,0.023862296,0.000108486,0.014660263,0.005426432,-0.007855681,-0.000518726,-0.000353596,-0.0129079,-0.008808968,-0.013612607,0.003198716,0.011324097,0.004122895,0.007457642,-0.001935759,0.002646762,0.01335727,0.017928739,0.021576114,0.032354886,0.037125512,0.041425011,0.041855624,0.039729109,0.032840678,0.046527203,0.057216951,0.049108252,0.036808596,0.047528217,0.05080065,0.036109226,0.046498655,0.03473214
85,496.9148186,1631.534632,0.304568968,-0.00618932,0.004882393,0.017132494,0.008039337,-0.002349986,0.01259269,-0.004725075,-0.004197415,-0.007430622,-0.017754496,0.009609872,-0.000782856,0.003934462,0.02420242,0.020856638,0.014567583,0.038762127,0.062099087,0.065252322,0.08230274,0.09103151,0.099110874,0.098070652,0.109858312,0.115668417,0.108048426,0.113372825,0.107574846,0.089975749,0.108097356,0.103733639,0.106743208,0.08635289,0.06533458
86,513.0480396,1471.690575,0.348611351,-0.011085739,-0.011641524,-0.029379155,-0.021225969,-0.013563421,0.001478644,-0.004787811,0.002251377,0.041875399,0.046078197,0.071125763,0.074204164,0.104519179,0.108162093,0.100466648,0.103862388,0.121887237,0.126550723,0.14534534,0.179204841,0.167744036,0.176242813,0.180900706,0.161797953,0.161488674,0.147690639,0.138282217,0.128144151,0.117379535,0.0989329,0.104663464,0.105226351,0.087874032,0.086640141
87,441.1776165,1176.874391,0.374872306,-0.006304573,0.017340918,0.000569428,-0.01188117,0.00157945,0.000958192,0.014399424,-0.003927193,-0.016564393,0.003829917,0.021652896,0.030773811,0.036261754,0.050244725,0.042993591,0.075304002,0.09034206,0.077027794,0.095947519,0.0776703,0.112975972,0.122170926,0.117238747,0.15761188,0.169139025,0.139121991,0.154830778,0.19141186,0.177229789,0.175895024,0.192781498,0.17276185,0.176637979,0.180225032
88,726.730599,2305.330986,0.315239158,0.04950563,0.012034983,0.00224479,0.000723899,0.017438446,-0.012270368,-0.027137756,-0.014328521,-0.014096445,-0.014114657,-0.024543352,-0.005734886,0.010408544,0.061047091,0.154718381,0.230274233,0.376277751,0.489429134,0.533612004,0.549293132,0.551177098,0.56486618,0.574409159,0.592923829,0.611256167,0.544704754,0.589135199,0.54863965,0.510548891,0.540800815,0.481708219,0.496862205,0.463319974,0.480906096
89,502.2350136,1721.912079,0.291672856,0.028087295,0.016267195,0.000534695,0.015145556,-0.010720373,0.002435654,-0.004504717,-0.022279118,-0.003584531,-0.021381656,0.022365417,0.004517412,-0.010079091,-0.026094235,-0.023373764,-0.01273395,-0.055453135,-0.029285621,-0.030764705,-0.027172198,-0.003269267,-0.037252044,-0.040502441,-0.055773982,-0.055916091,-0.03810363,-0.076758647,-0.025882764,-0.067755477,-0.056806094,-0.063736611,-0.051966317,-0.053060807,-0.052603876
90,505.0058487,1823.681873,0.276915539,0.002939143,-0.002311425,-0.003730908,0.001265304,3.60E-05,-0.005160897,0.00053332,0.001716111,0.001172718,0.003540636,0.012179162,0.003758784,-0.000418209,0.014572925,0.019723429,0.006367721,0.015661774,0.01472434,0.024529062,0.02084187,0.024251172,0.021810618,0.035965087,0.036942412,0.043572566,0.029747433,0.055314698,0.041759961,0.057494001,0.065906108,0.068431073,0.064584419,0.067757134,0.079600929
91,733.0292859,2886.589319,0.253943047,0.045883158,0.013398396,-0.00022026,0.003801873,0.007281764,-0.001166086,0.008216771,0.001597561,-0.038846458,-0.03994672,-0.020024229,-0.012561957,-0.014640465,-0.031427492,-0.037599472,-0.048960735,-0.043106315,-0.064313102,-0.045449895,-0.067781693,-0.068862922,-0.047858874,-0.056047433,-0.054737335,-0.082364636,-0.068549383,-0.071731294,-0.073950467,-0.083846938,-0.072094933,-0.072643329,-0.078231751,-0.088369833,-0.059950605
92,582.9911548,1542.972597,0.377836363,-0.009085109,0.015338635,0.010292345,0.007316813,-0.01660274,0.030090891,-0.01180147,-0.000724297,-0.020396045,-0.004429023,-0.027170074,0.019656983,0.004402977,0.008870138,0.027558489,-3.40E-06,-0.000297313,-0.018810982,0.008079259,0.013166311,-0.005264103,0.005265801,0.010580757,-0.003002689,-0.040356182,-0.017368846,-0.009907504,-0.028667162,-0.021265108,-0.039519924,-0.014028375,-0.020193473,-0.045881884,-0.007319424
93,590.2966531,1952.497819,0.302328969,-0.017705244,-0.033353463,-0.005978335,-0.013945529,0.011660792,0.010317435,-0.000981568,0.023189376,0.010842156,0.015954381,-0.005100212,0.039418292,0.073655526,0.129801238,0.229373729,0.310738527,0.350740364,0.381920008,0.381940947,0.371903905,0.350940737,0.34915784,0.354738239,0.38359695,0.341413368,0.334509225,0.330342621,0.333848426,0.331548385,0.331047398,0.325614279,0.33584422,0.311839789,0.316664892
94,668.5906747,2432.142347,0.274897839,0.013047251,0.01650417,-0.018609308,0.013382421,-0.002304588,-0.005537798,-0.005836901,0.009383891,-0.007990483,-0.012038656,-0.003507571,-0.000574659,0.023050285,-0.021770632,-0.006015238,-0.021619986,-0.03855915,-0.033704615,-0.049677077,-0.048904191,-0.03228261,-0.048312733,-0.066146088,-0.048230856,-0.056249819,-0.047699729,-0.038125824,-0.057259172,-0.053993823,-0.06615609,-0.079980887,-0.085755616,-0.053869505,-0.064715749
95,578.7224064,1934.980341,0.299084386,0.04835797,0.024323581,0.0159301,0.007571841,-0.001424091,-0.014336327,-0.020641334,-0.035712549,-0.019706799,-0.004362392,0.12379624,0.398045864,0.528052499,0.498355751,0.506010675,0.503164952,0.498441265,0.481323712,0.485778546,0.498626976,0.49126192,0.494476658,0.516111174,0.454881521,0.510928741,0.502221356,0.485065056,0.468182053,0.478333703,0.477355432,0.46761793,0.446914457,0.44177822,0.443351599
96,477.3664085,1597.519651,0.298817237,-0.011929764,-0.004185442,0.013262366,0.004879816,-0.021465189,-0.001481516,-0.011694836,-0.013519095,0.005654662,0.040478999,0.033251634,0.072503685,0.083246974,0.116731829,0.144955388,0.183891044,0.197120684,0.202052371,0.243416029,0.258065906,0.261740164,0.268375331,0.247032842,0.243266201,0.217538033,0.215914312,0.203944595,0.189519846,0.168809283,0.154396838,0.177253933,0.155243358,0.119418107,0.135874071
97,907.8755137,3064.78459,0.296228165,0.024239162,0.004797604,0.009248929,0.005668574,-0.001959411,-0.00604384,0.003983766,-0.039462942,-0.021247757,0.020775915,0.03643945,0.047275303,0.073168949,0.141883195,0.200728751,0.328485157,0.425221617,0.480294178,0.527001558,0.555038939,0.604399911,0.619377717,0.6345943,0.576009638,0.620634338,0.599312177,0.602214911,0.586589106,0.573556952,0.528583769,0.524526432,0.523582541,0.509641063,0.503628221
98,416.7571182,1243.782393,0.335072373,0.036457366,0.043662106,0.020508754,0.00928253,-0.01047643,-0.002776359,-0.018912818,-0.029621247,-0.051228157,0.003104253,-0.007701089,0.008796945,-0.046315635,-0.039989593,-0.058236365,-0.059926765,-0.063738689,-0.080529387,-0.060018374,-0.058710314,-0.046140113,-0.013408126,0.026350377,0.040034326,0.075259805,0.094841644,0.079889501,0.154469531,0.104970158,0.087991758,0.053896401,0.033312973,-0.000377039,-0.005869279
99,605.2575371,1712.69367,0.353395092,0.030091033,0.020099191,0.001038787,0.005717822,0.015676635,-0.019122715,-0.017045619,-0.022418353,-0.037211857,0.023175078,0.006701635,0.006313998,-0.014200654,-0.009036395,-0.019384633,-0.01414821,-0.026508014,-0.049348718,-0.058617837,-0.065302788,-0.06142398,-0.048121307,-0.064384721,-0.04476122,-0.034419761,-0.060631243,-0.042795104,-0.032744082,-0.067785866,-0.075142515,-0.093388747,-0.067632646,-0.080464206,-0.088867106
